"Ottoneu ID",Name,"FG ID","FG Minor ID","MLBAM ID",Birthday,"Ottoneu Positions"
18330,"Pierce Johnson",13435,sa501771,572955,05/10/1991,RP
18332,"Ben Lively",14932,sa549720,594902,03/05/1992,SP
18334,"Kyle Hendricks",12049,sa577809,543294,12/07/1989,SP
18337,"Marco Gonzales",15467,sa549836,594835,02/16/1992,RP
18338,"Dominic Leone",13763,sa621519,608678,10/26/1991,RP
18340,"Mike Morin",13442,sa503374,573046,05/03/1991,RP
18341,"Chris Taylor",13757,sa621666,621035,08/29/1990,2B/OF
18343,"Kevin Plawecki",13807,sa621652,608700,02/26/1991,Util
18344,"Rafael Devers",17350,sa828312,646240,10/24/1996,1B
18345,"Rob Refsnyder",13770,sa621680,608701,03/26/1991,OF
18346,"Jake Lamb",13329,sa503242,571875,10/09/1990,1B
18347,"Kyle Schwarber",16478,sa709545,656941,03/05/1993,OF
18349,"Jose Peraza",13593,sa596851,606299,04/30/1994,Util
18352,"Nick Ahmed",12147,sa577767,605113,03/15/1990,Util
18354,"Michael Lorenzen",14843,sa548385,547179,01/04/1992,SP
18355,"Luis Severino",15890,sa657781,622663,02/20/1994,SP
18356,"Mitch Haniger",14274,sa502733,571745,12/23/1990,Util
18357,"Aaron Nola",16149,sa599230,605400,06/04/1993,SP
18359,"Carlos Rodon",16137,sa598286,607074,12/10/1992,SP
18361,"Nick Gordon",16337,sa828662,624503,10/24/1995,Util
18362,"Alex Jackson",17276,sa828663,656577,12/25/1995,C
18363,"Kyle Freeland",16256,sa599746,607536,05/14/1993,SP
18364,"Jeff Hoffman",17432,sa709602,656546,01/08/1993,RP
18365,"Michael Conforto",16376,sa709038,624424,03/01/1993,OF
18368,"Trea Turner",16252,sa599179,607208,06/30/1993,SS
18369,"Tyler Beede",16981,sa597784,595881,05/23/1993,RP
18370,"Touki Toussaint",16929,sa828666,657053,06/20/1996,RP
18374,"Bradley Zimmer",16221,sa599245,605548,11/27/1992,Util
18375,"Grant Holmes",16944,sa828669,656550,03/22/1996,SP
18376,"Derek Hill",16947,sa828670,656537,12/30/1995,OF
18377,"Cole Tucker",17326,sa828671,657061,07/03/1996,Util
18378,"Matt Chapman",16505,sa828672,656305,04/28/1993,3B
18379,"Michael Chavis",17321,sa828673,656308,08/11/1995,1B
18380,"Luke Weaver",16918,sa599729,596133,08/21/1993,RP
18382,"Luke Jackson",11752,sa548163,592426,08/24/1991,RP
18383,"Mike Yastrzemski",14854,sa503161,573262,08/23/1990,OF
18386,"Matt Olson",14344,sa657863,621566,03/29/1994,1B
18387,"Nomar Mazara",14553,sa659453,608577,04/26/1995,Util
18389,"Christian Walker",13419,sa503826,572233,03/28/1991,1B
18390,"Preston Tucker",13633,sa577996,605512,07/06/1990,Util
18391,"Josh Hader",14212,sa658473,623352,04/07/1994,RP
18393,"Nick Burdi",16074,sa599297,595897,01/19/1993,RP
18394,"Ryne Stanek",15947,sa548245,592773,07/26/1991,RP
18397,"Ozzie Albies",16556,sa830219,645277,01/07/1997,2B
18398,"Chris Bassitt",12304,sa598294,605135,02/22/1989,SP
18399,"Daniel Robertson",14145,sa657854,621002,03/22/1994,Util
18402,"Buck Farmer",14814,sa503628,571656,02/20/1991,RP
18404,"Chi Chi González",14663,sa709714,592346,01/15/1992,RP
18407,"Willy Adames",15986,sa736655,642715,09/02/1995,SS
18408,"Alex Verdugo",17027,sa828699,657077,05/15/1996,OF
18409,"Kendall Graveman",15514,sa621489,608665,12/21/1990,RP
18410,"Austin Barnes",12158,sa578958,605131,12/28/1989,C
18411,"Matt Bowman",13528,sa658240,621199,05/31/1991,RP
18414,"Blake Treinen",12572,sa549672,595014,06/30/1988,RP
18415,"Reynaldo Lopez",16400,sa696415,625643,01/04/1994,RP
18416,"Magneuris Sierra",17023,sa736866,642423,04/07/1996,Util
18417,"Forrest Wall",16496,sa828682,657088,11/20/1995,OF
18419,"Anthony Desclafani",13050,sa455459,543101,04/18/1990,SP/RP
18421,"Steven Okert",13580,sa550187,595345,07/09/1991,RP
18422,"Raisel Iglesias",17130,sa830702,628452,01/04/1990,RP
18424,"James McCann",12859,sa577015,543510,06/13/1990,C
18425,"Yoan Moncada",17232,sa864590,660162,05/27/1995,3B
18429,"Kevin Pillar",12434,sa578870,607680,01/04/1989,OF
18430,"Rob Kaminsky",15792,sa737532,641739,09/02/1994,RP
18431,"Miguel Castro",15684,sa660043,612434,12/24/1994,RP
18432,"Keone Kela",14696,sa602412,605309,04/16/1993,RP
18433,"Orlando Arcia",13185,sa596917,606115,08/04/1994,1B/2B/SS/3B
18436,"Billy McKinney",15654,sa737528,641856,08/23/1994,OF
18437,"Drew Rucinski",12499,sa598559,607968,12/30/1988,RP
18439,"Travis Jankowski",13768,sa577924,608671,06/15/1991,OF
18441,"Brett Phillips",14735,sa658005,621433,05/30/1994,Util
18443,"Matt Duffy",13836,sa621604,622110,01/15/1991,Util
18448,"Matt Reynolds",13788,sa579039,608703,12/03/1990,Util
18449,"Nick Martinez",12730,sa599574,607259,08/05/1990,SP/RP
18450,"Tom Murphy",13499,sa657946,608596,04/03/1991,Util
18451,"Chance Sisco",15694,sa737615,642082,02/24/1995,Util
18454,"Stephen Gonsalves",15492,sa737764,624427,07/08/1994,RP
18455,"Chris Martin",11847,sa596330,455119,06/02/1986,RP
18458,"Jose De Leon",15463,sa738334,592254,08/07/1992,SP/RP
18459,"Sean Newcomb",16943,sa709548,656794,06/12/1993,SP/RP
18460,"Blake Snell",13543,sa597786,605483,12/04/1992,SP
18462,"Joe Musgrove",12970,sa597766,605397,12/04/1992,RP
18465,"Matthew Boyd",15440,sa621603,571510,02/02/1991,SP
18466,"Ketel Marte",13613,sa597026,606466,10/12/1993,2B
18472,"Tyler Danish",15126,sa737562,641501,09/12/1994,RP
18475,"Adrian Sampson",13339,sa598288,592716,10/07/1991,SP/RP
18476,"Brendan Rodgers",17907,sa874238,663898,08/09/1996,2B
18479,"Ian Happ",17919,sa827194,664023,08/12/1994,OF
18480,"Alex Bregman",17678,sa659419,608324,03/30/1994,3B
18482,"Dillon Tate",17796,sa874239,622253,05/01/1994,RP
18484,"Trevor Gott",15046,sa621611,641627,08/26/1992,RP
18487,"Gleyber Torres",16997,sa830372,650402,12/13/1996,2B
18488,"Carson Fulmer",18311,sa658272,608334,12/13/1993,SP/RP
18489,"Tyler Jay",17952,sa857588,664079,04/19/1994,RP
18491,"Andrew Benintendi",17901,sa738659,643217,07/06/1994,OF
18492,"Jake Faria",13699,sa598097,607188,07/30/1993,RP
18493,"Michael Kopech",17282,sa828680,656629,04/30/1996,RP
18494,"Tony Kemp",14894,sa708452,643393,10/31/1991,Util
18495,"Jacob Nottingham",16448,sa737809,641924,04/03/1995,Util
18499,"Rowdy Tellez",15679,sa738437,642133,03/16/1995,1B
18500,"Richie Martin",17736,sa659080,621006,12/22/1994,SS/3B
18501,"Robert Gsellman",13696,sa599041,607229,07/18/1993,RP
18502,"Michael Fulmer",13218,sa597764,605242,03/15/1993,RP
18504,"Walker Buehler",19374,sa658292,621111,07/28/1994,SP
18505,"Franklyn Kilome",17861,sa830592,642584,06/25/1995,RP
18506,"Dansby Swanson",18314,sa659260,621020,02/11/1994,SS
18507,"Jorge Mateo",17273,sa657910,622761,06/23/1995,2B/SS/OF
18508,"Kevin Newman",17696,sa827183,621028,08/04/1993,SS/3B
18509,"Scott Kingery",17975,sa857705,664068,04/29/1994,2B/SS
18511,"Daz Cameron",18353,sa874736,663662,01/15/1997,OF
18512,"Curt Casali",12510,sa545020,592200,11/09/1988,Util
18513,"Zack Godley",14862,sa503798,643327,04/21/1990,RP
18516,"Victor Robles",18363,sa828409,645302,05/19/1997,OF
18517,"Yandy Diaz",16578,sa823741,650490,08/08/1991,1B
18519,"Aaron Brooks",12272,sa598236,605156,04/27/1990,SP/RP
18522,"Jake Bauers",15194,sa737848,641343,10/06/1995,1B/OF/RP
18524,"Colin Rea",12317,sa578060,607067,07/01/1990,SP/RP
18526,"Javy Guerra",17292,sa736916,642770,09/25/1995,RP
18528,"Harold Ramirez",14387,sa660586,623912,09/06/1994,Util
18530,"Tyler Duffey",13758,sa621630,608648,12/27/1990,RP
18532,"Kolby Allard",18694,sa874245,663465,08/13/1997,RP
18534,"Erick Fedde",17425,sa599293,607200,02/25/1993,SP/RP
18538,"Andrew Knapp",14942,sa550140,595284,11/09/1991,Util
18540,"Tyler White",15564,sa738482,643603,10/29/1990,Util
18542,"Jerad Eickhoff",12664,sa550286,595191,07/02/1990,RP
18543,"Anderson Espinoza",18593,sa872856,659262,03/09/1998,RP
18544,"J.D. Davis",16219,sa597900,605204,04/27/1993,3B
18545,"Lucius Fox",18899,sa914200,665650,07/02/1997,Util
18546,"Kyle Tucker",18345,sa874240,663656,01/17/1997,OF
18547,"Trent Grisham",18564,sa874246,663757,11/01/1996,OF
18548,"Ke'Bryan Hayes",18577,sa874730,663647,01/28/1997,3B
18549,"Vladimir Guerrero Jr.",19611,sa920245,665489,03/16/1999,1B
18553,"Silvino Bracho",15051,sa657737,611093,07/17/1992,RP
18554,"Zach Davies",13183,sa599267,605200,02/07/1993,RP
18556,"Jorge Lopez",14527,sa597780,605347,02/10/1993,RP
18557,"Kyle Barraclough",13713,sa599542,607457,05/23/1990,RP
18558,"Shawn Armstrong",12857,sa598951,542888,09/11/1990,RP
18560,"Willie Calhoun",17838,sa738175,641432,11/04/1994,Util
18561,"Brent Honeywell",16466,sa828706,641703,03/31/1995,RP
18562,"Anthony Alford",14329,sa657953,546990,07/20/1994,Util
18567,"Beau Burrows",18873,sa874682,663366,09/18/1996,RP
18584,"Mike Mayers",15451,sa706982,594577,12/06/1991,RP
18598,"Austin Wynns",15271,sa707785,642851,12/10/1990,C
18608,"Trevor Williams",16977,sa708217,592866,04/25/1992,SP
18619,"Kyle Finnegan",15009,sa708446,640448,09/04/1991,RP
18620,"Mike Ford",15585,sa708447,645801,07/04/1992,1B
18625,"Tim Mayza",15042,sa708779,641835,01/15/1992,RP
18626,"Trey Mancini",15149,sa708967,641820,03/18/1992,1B
18630,"Jaime Schultz",15066,sa708975,621289,06/20/1991,RP
18632,"Pat Valaika",14885,sa708988,642162,09/09/1992,Util
18633,"Chad Pinder",15191,sa708990,640461,03/29/1992,Util
18636,"Adam Engel",15082,sa709002,641553,12/09/1991,Util
18643,"Sam Moll",14874,sa709023,594580,01/03/1992,RP
18644,"Jeff Mcneil",15362,sa709024,643446,04/08/1992,2B/OF
18656,"Jonathan Holder",16588,sa709534,656547,06/09/1993,RP
18738,"Jose Azocar",18821,sa735839,640492,05/11/1996,OF
18751,"Adbert Alzolay",17859,sa735853,640470,03/01/1995,RP
18753,"Yonny Chirinos",16401,sa735855,630023,12/26/1993,RP
18764,"Jhonny Pereda",19802,sa735866,640902,04/18/1996,C
18778,"Wes Parsons",14764,sa736026,641149,09/06/1992,RP
18786,"Pablo Lopez",17085,sa736473,641154,03/07/1996,SP
18801,"Domingo Leyba",16404,sa736654,642736,09/11/1995,Util
18802,"Gerson Moreno",,sa736656,642575,09/10/1995,RP
18819,"Luis Barrera",19615,sa736690,642456,11/15/1995,Util
18833,"Raffi Vizcaino",,sa736742,642563,12/02/1995,Util
18843,"Emmanuel Ramirez",17304,sa736752,642629,07/15/1994,RP
18856,"Jose Rodriguez",17860,sa736814,642578,08/29/1995,RP
18866,"Ray-Patrick Didder",,sa736824,642720,10/01/1994,Util
18871,"Michael De La Cruz",,sa736830,631222,05/15/1993,Util
18890,"Edmundo Sosa",17022,sa736859,624641,03/06/1996,2B/SS/3B
18918,"Johan Quezada",20643,sa736898,629498,08/25/1994,RP
18943,"Jose Siri",17452,sa736940,642350,07/22/1995,OF
18955,"Luis Castro",,sa736954,620449,09/19/1995,1B/OF
18985,"Dennis Santana",17878,sa737018,642701,04/12/1996,RP
18987,"Luis Liberato",17307,sa737020,642451,12/18/1995,Util
19015,"Luis Reyes",,sa737048,642530,09/26/1994,Util
19136,"Gregory Soto",19677,sa737262,642397,02/11/1995,RP
19168,"Freddy Peralta",18679,sa737343,642547,06/04/1996,SP
19172,"Julian Fernández",18341,sa737347,642759,12/05/1995,RP
19186,"Gerson Garabito",19835,sa737361,642520,08/19/1995,SP/RP
19197,"Jonathan Loaisiga",19753,sa737372,642528,11/02/1994,RP
19204,"Jaime Barria",18356,sa737379,642545,07/18/1996,RP
19211,"Phil Bickford",18519,sa737441,641360,07/10/1995,RP
19242,"Felix Bautista",20666,sa737480,642585,06/20/1995,RP
19244,"Jonathan Hernandez",17464,sa737482,642546,07/06/1996,RP
19253,"Nick Ciuffo",16291,sa737509,624419,03/07/1995,Util
19254,"Christian Arroyo",16434,sa737529,624414,05/30/1995,1B
19255,"Ian Clarkin",,sa737534,624420,02/14/1995,Util
19257,"Rob Zastryzny",15094,sa737538,642239,03/26/1992,RP
19265,"Dustin Peterson",15189,sa737557,640460,09/10/1994,Util
19266,"Blake Taylor",16418,sa737558,642130,08/17/1995,RP
19268,"Devin Williams",15816,sa737560,642207,09/21/1994,RP
19280,"Oscar Mercado",16375,sa737612,640458,12/16/1994,OF
19282,"Riley Unroe",,sa737614,624523,08/03/1995,OF/RP
19284,"Ryder Jones",15982,sa737617,624507,06/07/1994,Util
19285,"Victor Caratini",14968,sa737618,605170,08/17/1993,C/1B
19295,"Patrick Murphy",19712,sa737629,641907,06/10/1995,RP
19296,"Tyler O'Neill",15711,sa737633,641933,06/22/1995,OF
19298,"Brandon Dixon",15214,sa737637,641525,01/29/1992,Util
19299,"Keynan Middleton",15264,sa737638,641871,09/12/1993,RP
19327,"Taylor Williams",14899,sa737785,592865,07/21/1991,RP
19328,"Cody Bellinger",15998,sa737794,641355,07/13/1995,OF
19333,"Dom Nunez",15055,sa737813,624513,01/17/1995,C
19335,"Brian Navarreto",16398,sa737817,640459,12/29/1994,C
19339,"Josh VanMeter",15170,sa737821,642165,03/10/1995,Util
19342,"Jamie Westbrook",15504,sa737824,642197,06/18/1995,2B/3B
19347,"Conner Greene",16455,sa737829,641632,04/04/1995,RP
19348,"Adam Frazier",15223,sa737830,624428,12/14/1991,2B/OF
19350,"Garrett Cooper",15279,sa737833,643265,12/25/1990,1B
19351,"Jason Martin",16429,sa737834,641829,09/05/1995,Util
19358,"Kean Wong",15994,sa737841,642221,04/17/1995,Util
19360,"Jonah Heim",16930,sa737843,641680,06/27/1995,C
19368,"Isiah Kiner-Falefa",16512,sa737855,643396,03/23/1995,2B/SS/3B
19369,"Mike Tauchman",15274,sa737856,643565,12/03/1990,OF
19378,"Brad Keller",15734,sa737865,641745,07/27/1995,RP
19387,"Tyler Wade",15730,sa737878,642180,11/23/1994,2B/OF
19391,"Luis Guillorme",16451,sa737882,641645,09/27/1994,3B
19394,"Emilio Pagan",14771,sa737885,641941,05/07/1991,RP
19397,"Adam Cimber",15288,sa737888,643256,08/15/1990,RP
19398,"Nick Pivetta",15454,sa737889,601713,02/14/1993,SP
19400,"Chad Kuhl",14975,sa737891,641771,09/10/1992,RP
19410,"Trevor Clifton",,sa737901,641461,05/11/1995,Util
19411,"Roel Ramirez",16470,sa737902,641995,05/26/1995,RP
19422,"Tyler Mahle",16358,sa737914,641816,09/29/1994,SP
19428,"Austin Pruitt",15290,sa737920,643493,08/31/1989,RP
19433,"Jake Brentz",17783,sa737925,641394,09/14/1994,RP
19437,"Zack Littell",15823,sa737929,641793,10/05/1995,SP
19445,"Lou Trivino",15043,sa737939,642152,10/01/1991,RP
19470,"Tyler Kinley",18297,sa738149,641755,01/31/1991,RP
19473,"Edwin Diaz",,sa738152,641521,08/25/1995,SS/3B
19479,"Paul Fry",15832,sa738159,643316,07/26/1992,RP
19481,"Danny Jansen",16535,sa738162,643376,04/15/1995,C
19492,"Joe Gunkel",,sa738176,641646,12/30/1991,Util
19520,"Gabe Speier",17170,sa738213,642100,04/12/1995,RP
19544,"Tim Locastro",15124,sa738248,641796,07/14/1992,1B/OF
19551,"Ben Heller",15100,sa738257,621294,08/05/1991,RP
19574,"Mark Leiter Jr.",15551,sa738283,643410,03/13/1991,RP
19575,"Tyler Alexander",17735,sa738285,641302,07/14/1994,SP/RP
19588,"Narciso Crook",17473,sa738300,643271,07/12/1995,Util
19589,"Jimmy Yacabonis",15157,sa738301,642231,03/21/1992,RP
19609,"Jantzen Witte",,sa738324,642220,01/04/1990,Util
19612,"Kyle Mcgowin",15071,sa738327,641851,11/27/1991,RP
19629,"Cole Sulser",15256,sa738350,642121,03/12/1990,RP
19636,"Matt Young",,sa738362,0,,Util
19649,"Mauricio Dubon",16530,sa738378,643289,07/19/1994,2B/SS/3B/OF
19651,"Tanner Kiest",,sa738380,641750,09/16/1994,RP
19661,"Alan Busenitz",15239,sa738393,641427,08/22/1990,RP
19677,"Michael Hermosillo",16285,sa738413,641684,01/17/1995,Util
19680,"Dusten Knight",16537,sa738418,643400,09/07/1990,RP
19705,"Joe Palumbo",17035,sa738453,643478,10/26/1994,RP
19747,"Ryan Yarbrough",16502,sa738545,642232,12/31/1991,SP/RP
19816,"Nestor Cortes",17874,sa738684,641482,12/10/1994,SP
19849,"Caleb Smith",14875,sa738884,592761,07/28/1991,RP
19894,"Kevin Herget",15369,sa738986,643361,04/03/1991,RP
19904,"Tyler Rogers",15541,sa739036,643511,12/17/1990,RP
19935,"Jonathan Davis",15104,sa739308,641505,05/12/1992,Util
19963,"Francisco Mejia",16403,sa739565,642336,10/27/1995,C
19980,"Yunior Marte",14416,sa739617,628708,02/02/1995,RP
19981,"Luis Torrens",15905,sa739618,620443,05/02/1996,C
19982,"Thairo Estrada",16426,sa739620,642731,02/22/1996,2B
19987,"Sergio Alcantara",16417,sa739641,642727,07/10/1996,SS
19990,"Victor Gonzalez",16408,sa739644,624647,11/16/1995,RP
20032,"Domingo Acevedo",17092,sa739716,642758,03/06/1994,RP
20044,"Jose Castillo",17169,sa739762,620454,01/10/1996,RP
20045,"Jose Mujica",17821,sa739763,620445,06/29/1996,RP
20063,"Victor Arano",15915,sa739831,644364,02/07/1995,RP
20103,"Joe Jimenez",15761,sa740519,641729,01/17/1995,RP
20120,"Luis Ledo",,sa740812,644396,05/28/1995,Util
20140,"Francisco Duarte",,sa741701,0,,Util
20148,"Daniel Missaki",,sa741947,627392,04/09/1996,SP/RP
20164,"Eric Yardley",15538,sa744476,642233,08/18/1990,RP
20178,"Chadwick Tromp",16953,sa746793,644433,03/21/1995,C
20219,"Cam Booser",16061,sa754843,592155,05/04/1992,RP
20232,"Eddy Alvarez",16959,sa806877,657193,01/30/1990,OF
20234,"Diego Castillo",17496,sa822882,650895,01/18/1994,RP
20241,"Rodolfo Marquez",,sa824738,0,,Util
20252,"Brady Feigl",15968,sa824867,621399,12/27/1990,RP
20269,"Chris Smith",,sa826587,0,,Util
20288,"Rene Pinto",19859,sa826668,650907,11/02/1996,C
20291,"Luis Rengifo",19858,sa826671,650859,02/26/1997,2B/3B/OF
20332,"Connor Joe",16572,sa827153,656582,08/16/1992,OF
20339,"Steven Duggar",17719,sa827165,621453,11/04/1993,Util
20341,"Patrick Mazeika",18142,sa827167,664850,10/14/1993,Util
20344,"Edwin Rios",18316,sa827170,621458,04/21/1994,1B
20346,"Garrett Stubbs",18067,sa827172,596117,05/26/1993,C
20347,"Jared Walsh",18607,sa827173,665120,07/30/1993,Util
20350,"Rhys Hoskins",16472,sa827179,656555,03/17/1993,1B
20381,"Greg Allen",16623,sa827328,656185,03/15/1993,OF
20386,"Jordan Luplow",16424,sa827333,656669,09/26/1993,Util
20399,"Jose Trevino",16725,sa827368,624431,11/28/1992,C
20402,"Austin Gomber",16561,sa827376,596295,11/23/1993,SP
20414,"Matt Gage",17381,sa827398,657424,02/11/1993,RP
20421,"Garrett Cleavinger",17897,sa827423,664076,04/23/1994,RP
20427,"Jalen Beeks",17192,sa827439,656222,07/10/1993,RP
20435,"Pete Fairbanks",17998,sa827454,664126,12/16/1993,RP
20436,"Joe Harvey",16459,sa827455,642840,01/09/1992,RP
20443,"Trevor Kelley",18454,sa827465,665001,10/20/1992,RP
20449,"Josh Sborz",18323,sa827472,622250,12/17/1993,RP
20454,"Spencer Turnbull",16207,sa827481,605513,09/18/1992,SP/RP
20455,"Dan Altavilla",16507,sa827482,656186,09/08/1992,RP
20456,"Sam Coonrod",17264,sa827483,656322,09/22/1992,RP
20465,"Manuel Rodriguez",20794,sa827607,655889,08/06/1996,RP
20545,"Luis Arraez",18568,sa828153,650333,04/09/1997,1B/2B
20582,"Ali Sanchez",18551,sa828198,645305,01/20/1997,C
20670,"Bryan De La Cruz",19600,sa828304,650559,12/16/1996,OF
20682,"Enmanuel De Jesus",18554,sa828317,646241,12/10/1996,RP
20683,"Darwinzon Hernandez",19848,sa828318,650382,12/17/1996,RP
20720,"Albert Abreu",17485,sa828366,656061,09/26/1995,RP
20732,"Sandy Alcantara",18684,sa828383,645261,09/07/1995,SP
20758,"Lewin Diaz",18365,sa828420,650331,11/19/1996,Util
20782,"Yohel Pozo",18848,sa828445,650968,06/14/1997,C
20796,"Jefry Yan",,sa828460,642376,08/17/1996,RP
20815,"Jhonathan Diaz",20298,sa828483,646242,09/13/1996,SP/RP
20825,"Jose Quijada",19200,sa828494,650671,11/09/1995,RP
20827,"Luis Urias",16622,sa828496,649966,06/03/1997,2B/3B
20845,"Aneurys Zabala",20802,sa828514,656008,12/21/1996,RP
20861,"Genesis Cabrera",17490,sa828534,650893,10/10/1996,RP
20889,"Carlos Perez",20805,sa828577,656024,09/10/1996,Util
20900,"Bryan Abreu",16609,sa828588,650556,04/22/1997,RP
20911,"Juan Nunez",,sa828600,650994,01/23/1996,Util
20918,"Luis F. Ortiz",16942,sa828677,656814,09/22/1995,RP
20919,"Justus Sheffield",17285,sa828678,656954,05/13/1996,RP
20920,"Jack Flaherty",17479,sa828681,656427,10/15/1995,SP
20923,"Jake Gatewood",,sa828685,656449,09/25/1995,2B/SS/3B
20927,"Sean Reid-Foley",17034,sa828690,656887,08/30/1995,RP
20928,"Monte Harrison",17216,sa828691,656509,08/10/1995,Util
20932,"Scott Blewett",16427,sa828695,656240,04/10/1996,RP
20936,"Mitch Keller",17594,sa828700,656605,04/04/1996,SP
20938,"Marcus Wilson",17910,sa828703,657129,08/15/1996,Util
20939,"Isan Diaz",17922,sa828704,656371,05/27/1996,SS
20941,"Trey Supak",17579,sa828707,657022,05/31/1996,SP
20975,"Cristopher Sanchez",20778,sa828749,650911,12/12/1996,SP
20983,"Jakson Reetz",17837,sa828796,656883,01/03/1996,C
20985,"Brock Burke",17968,sa828798,656271,08/04/1996,RP
20987,"Grayson Greiner",17062,sa828801,606988,10/11/1992,Util
20989,"Trevor Megill",17722,sa828803,656730,12/05/1993,RP
20991,"Daniel Mengden",16980,sa828805,596043,02/19/1993,RP
20996,"Sam Clay",16279,sa828815,621348,06/21/1993,RP
21015,"Logan Webb",17995,sa828873,657277,11/18/1996,SP
21017,"Jordan Montgomery",16511,sa828875,656756,12/27/1992,RP
21023,"Sam Hentges",18548,sa828881,656529,07/18/1996,RP
21024,"Jeff Brigham",16631,sa828882,656257,02/16/1992,RP
21027,"Jermaine Palacios",18371,sa828886,650339,07/19/1996,Util
21039,"Justin Steele",17312,sa828960,657006,07/11/1995,RP
21040,"Kevin Padlo",16593,sa828961,656821,07/15/1996,Util
21041,"Lane Thomas",16939,sa828962,657041,08/23/1995,OF
21052,"Dylan Cease",18525,sa829000,656302,12/28/1995,SP
21075,"Tanner Scott",17586,sa829027,656945,07/22/1994,RP
21083,"Austin Davis",17117,sa829035,656354,02/03/1993,RP
21087,"Jordan Yamamoto",17585,sa829040,657141,05/11/1996,RP
21094,"Chris Gittens",18482,sa829048,656467,02/04/1994,Util
21114,"Eric Stout",16873,sa829070,657770,03/27/1993,RP
21134,"James Norwood",16440,sa829116,656803,12/24/1993,RP
21135,"Stone Garrett",19273,sa829117,656448,11/22/1995,Util
21142,"Sam Mcwilliams",,sa829124,656726,09/04/1995,RP
21156,"Ryan O'Hearn",16442,sa829141,656811,07/26/1993,1B/OF
21160,"Erik Swanson",16587,sa829145,657024,09/04/1993,RP
21167,"Brian O'Keefe",16680,sa829152,657247,07/15/1993,C
21170,"Jordan Romano",16122,sa829155,605447,04/21/1993,RP
21194,"Connor Overton",18376,sa829179,656818,07/24/1993,RP
21200,"Ramon Laureano",17128,sa829185,657656,07/15/1994,OF
21204,"Jason Vosler",16686,sa829190,613564,09/06/1993,Util
21207,"Tanner Banks",16990,sa829193,621383,10/24/1991,RP
21234,"J.P. Feyereisen",16610,sa829227,656420,02/07/1993,RP
21247,"Jordan Holloway",20631,sa829245,656548,06/13/1996,RP
21257,"Kyle Martin",,sa829261,657674,11/13/1992,Util
21301,"Jake Jewell",16958,sa829312,657228,05/16/1993,RP
