Name,Team,POS,ADP,PA,mR,mHR,mOBP,mSLG,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Enrique Hernández ","LAD","1B/2B/3B/OF",999,182,-2.07343002343483,-5.07620617284353,-6.47543260179404,-5.78181295041335,-19.4068817484858,8.594590813169399,-9.812290935316357,"Enrique Hernandez","10472",571771
"Brice Matthews ","HOU","2B",744.25,70,-2.2316927421848,-5.89527281681658,-5.53643592930614,-5.75517584087356,-19.4185773291811,8.594590813169399,-9.823986516011677,"Brice Matthews","33280",694728
"Juan Brito ","CLE","2B",999,98,-2.19212706249731,-6.01022956450516,-5.32576714823624,-5.90110441863036,-19.4292281938691,8.594590813169399,-9.834637380699672,"Juan Brito","sa3009808",682877
"Nick Yorke ","PIT","1B/2B",999,112,-2.2712584218723,-6.06770793834945,-5.431875679389,-5.68559652960226,-19.456438569213,8.594590813169399,-9.861847756043604,"Nick Yorke","27504",694377
"Luisangel Acuña ","CHW","2B/3B/SS",429.9200134277344,427,-0.787545433591249,-6.0820777151186,-5.1636619580397,-7.51669506243487,-19.5499801691844,8.595597262135074,-9.954382907049347,"Luisangel Acuna","26548",682668
"Jon Berti ",,"2B/3B",999,133,-2.09321286327858,-6.15392549911588,-5.29640619940305,-6.04378083217515,-19.5873253939727,8.594590813169399,-9.992734580803258,"Jon Berti","12037",542932
"Adael Amador ","COL","2B",999,70,-2.2316927421848,-6.32157069505903,-5.28191138691078,-5.75517584087356,-19.5903506650282,8.594590813169399,-9.995759851858782,"Adael Amador","27962",691182
"Curtis Mead ","CHW","1B/2B/3B",999,70,-2.2316927421848,-6.32157069505903,-5.28191138691078,-5.82484369440826,-19.6600185185629,8.594590813169399,-10.065427705393477,"Curtis Mead","23986",678554
"Brett Wisely ","ATL","2B",999,42,-2.2712584218723,-6.20661394737046,-5.74710471037602,-5.45004440172177,-19.6750214813406,8.594590813169399,-10.080430668171147,"Brett Wisely","27735",689172
"Alex Freeland ","LAD","2B/3B",999,49,-2.21190990234106,-6.23535313429259,-5.50354410831203,-5.73526441541626,-19.6860715603619,8.594590813169399,-10.091480747192554,"Alex Freeland","31665",690976
"Kyle Farmer ","ATL","1B/2B/3B/SS/DH",999,28,-2.38995546093479,-6.14913557352616,-5.8093574802033,-5.37708011284337,-19.7255286275076,8.595597262135074,-10.129931365372553,"Kyle Farmer","14813",571657
"Leo De Vries ","ATH","SS",999,35,-2.33060694140355,-6.1778747604483,-5.90648466194998,-5.34389440374788,-19.7588607675497,8.595597262135074,-10.163263505414635,"Leo De Vries","sa3023363",815888
"Aidan Miller ","PHI","SS",999,42,-2.2712584218723,-6.20661394737046,-5.74710471037602,-5.53957940958207,-19.7645564892008,8.595597262135074,-10.168959227065766,"Aidan Miller","sa3022609",805795
"Orlando Arcia ","MIN","1B/2B/3B/SS",999,105,-2.52843533984102,-5.61267087318485,-6.10030471575366,-5.57944653162836,-19.8208574604079,8.595597262135074,-10.225260198272816,"Orlando Arcia","13185",606115
"Tyler Fitzgerald ","SFG","2B",999,21,-2.44930398046603,-6.12039638660401,-6.1390813236826,-5.11172725347448,-19.8205089442272,8.594590813169399,-10.225918131057734,"Tyler Fitzgerald","26208",666149
"Austin Hedges ","CLE","C",999,141,-2.84496077734098,-5.76047240592731,-6.99496821053928,-6.9567952551669,-22.5571966489745,11.291176573865666,-10.26602007510879,"Austin Hedges","12976",595978
"Oswald Peraza ","LAA","1B/2B/3B/SS",999,273,-1.8953844648411,-4.59721984634652,-6.53378317561177,-6.85315796505171,-19.8795454518511,8.595597262135074,-10.283948189716025,"Oswald Peraza","22823",672724
"Nate Eaton ","BOS","3B/OF",999,63,-2.29104126171605,-6.29283150813689,-5.6958158808801,-5.78836154996906,-20.0680502007021,8.777554449233964,-10.290495751468125,"Nate Eaton","25055",681987
"Orelvis Martinez ","WSN","2B",999,56,-2.35038978124729,-5.83779444297229,-6.19390102533943,-5.52300869060017,-19.9050939401592,8.594590813169399,-10.310503126989783,"Orelvis Martinez","25967",682619
"Christian Koss ","SFG","2B/3B/SS",999,49,-2.21190990234106,-6.23535313429259,-5.92841254261272,-5.55619439969567,-19.931869978942,8.595597262135074,-10.336272716806961,"Christian Koss","27653",683766
"Yohandy Morales ","WSN","1B/3B",999,56,-2.35038978124729,-6.26409232121474,-5.93937648294408,-5.59267654413486,-20.146535129541,8.777554449233964,-10.368980680307017,"Yohandy Morales","sa3022672",691002
"Nicky Lopez ","COL","3B",999,7,-2.37017262109104,-6.48921589100218,-5.69228500871919,-5.60590655664137,-20.1575800774538,8.777554449233964,-10.380025628219814,"Nicky Lopez","19339",670032
"Vimael Machín ","COL","3B",999,7,-2.37017262109104,-6.48921589100218,-5.69228500871919,-5.60590655664137,-20.1575800774538,8.777554449233964,-10.380025628219814,"Vimael Machin","17684",605353
"Paul DeJong ","NYY","2B/3B/SS",999,21,-2.44930398046603,-6.12039638660401,-6.1390813236826,-5.27093011486948,-19.9797118056222,8.595597262135074,-10.38411454348705,"Paul DeJong","18015",657557
"Hyeseong Kim ","LAD","2B/SS/OF",736.8900146484375,133,-2.09321286327858,-6.15392549911588,-5.88963593468378,-5.84484366212895,-19.9816179592072,8.595597262135074,-10.386020697072107,"Hyeseong Kim","35322",808975
"Gio Urshela ",,"3B",999,56,-2.54821817968476,-6.26409232121474,-6.0235571334341,-5.34393867487958,-20.1798063092132,8.777554449233964,-10.402251859979216,"Gio Urshela","10681",570482
"Ryan Bliss ","SEA","2B",999,49,-2.21190990234106,-6.23535313429259,-5.75806865070739,-5.80493226895096,-20.010263956292,8.594590813169399,-10.415673143122602,"Ryan Bliss","29547",669208
"Trei Cruz ","DET","SS",999,14,-2.3108241015598,-6.51795507792433,-5.70324894905056,-5.48318583968557,-20.0152139682203,8.595597262135074,-10.419616706085174,"Trei Cruz","sa3014420",669360
"Jonah Bride ","TEX","1B/3B/DH",999,14,-2.50865249999727,-6.51795507792433,-5.70324894905056,-5.48318583968557,-20.2130423666577,8.777554449233964,-10.435487917423757,"Jonah Bride","24703",681146
"Tommy Troy ","ARI","2B/SS",999,49,-2.40973830077853,-6.23535313429259,-5.75806865070739,-5.64572940755596,-20.0488894933344,8.595597262135074,-10.453292231199404,"Tommy Troy","sa3022561",694371
"Chris Taylor ","LAA","2B/OF",999,140,-2.2316927421848,-5.75636680779558,-5.81641922452512,-6.25933299233494,-20.0638117668404,8.594590813169399,-10.469220953671043,"Chris Taylor","13757",621035
"Tyler Callihan ","PIT","2B/OF",999,35,-2.33060694140355,-6.1778747604483,-5.99066531244001,-5.57276511867757,-20.0719121329694,8.594590813169399,-10.477321319800025,"Tyler Callihan","27497",682997
"Sam Antonacci ","CHW","2B/3B",999,42,-2.2712584218723,-6.6329118256129,-5.23805562558532,-5.94752014023236,-20.0897460133029,8.594590813169399,-10.49515520013348,"Sam Antonacci","sa3025363",803011
"Bryce Teodosio ","LAA","OF",999,259,-2.40973830077853,-6.24493298547203,-7.19124827164507,-7.48667297528799,-23.3325925331837,11.814598579229523,-10.517993953954104,"Bryce Teodosio","29524",669326
"Christian Encarnacion-Strand ","CIN","1B/3B",999,7,-2.37017262109104,-6.48921589100218,-5.86262890062452,-5.60590655664137,-20.3279239693591,8.777554449233964,-10.550369520125141,"Christian Encarnacion-Strand","30011",687952
"A.J. Vukovich ","ARI","3B/OF",999,14,-2.3108241015598,-6.51795507792433,-5.95777349144591,-5.55285369322027,-20.3394063641503,8.777554449233964,-10.561851914916334,"A.J. Vukovich","sa3014525",691021
"Miles Mastrobuoni ","SEA","2B/3B/OF",999,14,-2.3108241015598,-6.51795507792433,-5.87359284095589,-5.48318583968557,-20.1855578601256,8.594590813169399,-10.59096704695618,"Miles Mastrobuoni","20017",670156
"Nacho Alvarez Jr. ","ATL","3B",999,7,-2.37017262109104,-6.48921589100218,-5.94680955111454,-5.60590655664137,-20.4121046198491,8.777554449233964,-10.634550170615162,"Nacho Alvarez Jr.","31765",805373
"Anthony Seigler ","BOS","3B",999,7,-2.37017262109104,-6.48921589100218,-5.94680955111454,-5.60590655664137,-20.4121046198491,8.777554449233964,-10.634550170615162,"Anthony Seigler","23802",678011
"Patrick Wisdom ","SEA","3B",999,7,-2.37017262109104,-6.48921589100218,-5.94680955111454,-5.60590655664137,-20.4121046198491,8.777554449233964,-10.634550170615162,"Patrick Wisdom","13602",621550
"Jeimer Candelario ","LAA","1B/3B",999,140,-2.42952114062228,-5.33006892955312,-6.57999285171117,-6.08026297661434,-20.4198458985009,8.777554449233964,-10.642291449266958,"Jeimer Candelario","13621",600869
"Jorge Mateo ","ATL","2B/SS/OF",999,147,-1.97451582421609,-5.78510599471772,-6.59095679204254,-5.91780795100735,-20.2683865619837,8.595597262135074,-10.67278929984862,"Jorge Mateo","17273",622761
"Tanner Murray ","CHW","2B/3B",999,56,-2.35038978124729,-6.26409232121474,-6.0235571334341,-5.66234439766956,-20.3003836335657,8.594590813169399,-10.705792820396296,"Tanner Murray","sa3016805",695020
"Nick Sogard ","BOS","1B/2B/3B",999,21,-2.44930398046603,-6.54669426484647,-5.6300322388919,-5.67887084551976,-20.3049013297242,8.594590813169399,-10.710310516554763,"Nick Sogard","25483",686765
"Josh Kasevich ","TOR","SS",999,7,-2.37017262109104,-6.48921589100218,-5.86262890062452,-5.60590655664137,-20.3279239693591,8.595597262135074,-10.73232670722403,"Josh Kasevich","sa3020203",688460
"Kevin Newman ","KCR","2B/3B/SS",999,7,-2.37017262109104,-6.48921589100218,-5.86262890062452,-5.60590655664137,-20.3279239693591,8.595597262135074,-10.73232670722403,"Kevin Newman","17696",621028
"James Triantos ","CHC","2B/3B",999,7,-2.37017262109104,-6.48921589100218,-5.86262890062452,-5.60590655664137,-20.3279239693591,8.594590813169399,-10.733333156189707,"James Triantos","sa3017295",701649
"Trey Sweeney ","DET","SS",999,14,-2.3108241015598,-6.51795507792433,-5.95777349144591,-5.55285369322027,-20.3394063641503,8.595597262135074,-10.743809102015222,"Trey Sweeney","29575",700242
"Vidal Bruján ","NYM","3B/SS/OF",999,14,-2.3108241015598,-6.51795507792433,-5.95777349144591,-5.55285369322027,-20.3394063641503,8.595597262135074,-10.743809102015222,"Vidal Brujan","20536",660644
"Thairo Estrada ","BAL","2B",999,14,-2.3108241015598,-6.51795507792433,-5.95777349144591,-5.55285369322027,-20.3394063641503,8.594590813169399,-10.744815550980897,"Thairo Estrada","16426",642731
"Ildemaro Vargas ","ARI","1B/2B/3B/DH",999,91,-2.44930398046603,-6.40778825582546,-5.82385229269558,-5.66568510414496,-20.346629633132,8.594590813169399,-10.752038819962635,"Ildemaro Vargas","13324",545121
"Bryan Ramos ","BAL","3B",999,14,-2.50865249999727,-6.51795507792433,-5.95777349144591,-5.55285369322027,-20.5372347625878,8.777554449233964,-10.759680313353806,"Bryan Ramos","25621",682868
"Jose Miranda ","SDP","3B",999,14,-2.50865249999727,-6.51795507792433,-5.95777349144591,-5.55285369322027,-20.5372347625878,8.777554449233964,-10.759680313353806,"Jose Miranda","20538",669304
"Brock Wilken ","MIL","3B",999,42,-2.46908682030978,-6.20661394737046,-5.91744860228135,-5.94752014023236,-20.5406695101939,8.777554449233964,-10.763115060959969,"Brock Wilken","sa3022499",694385
"Rafael Flores Jr. ","PIT","1B",999,47,-2.37017262109104,-6.22714193802912,-5.77983739257784,-5.524427773052,-19.90157972475,8.135422368250191,-10.76615735649981,"Rafael Flores Jr.","31991",804668
"Nick Madrigal ","LAA","2B/3B",999,14,-2.50865249999727,-6.51795507792433,-5.95777349144591,-5.39365083182528,-20.3780319011928,8.594590813169399,-10.783441088023375,"Nick Madrigal","20521",663611
"Josh Rojas ","KCR","2B/3B/OF",999,14,-2.50865249999727,-6.51795507792433,-5.87359284095589,-5.48318583968557,-20.383386258563,8.594590813169399,-10.788795445393653,"Josh Rojas","19734",668942
"Nasim Nuñez ","WSN","2B/SS",600.2999877929688,399,-1.22276791015369,-5.96712096743002,-4.44239581094349,-8.75352591123372,-20.385810599761,8.595597262135074,-10.79021333762588,"Nasim Nunez","25979",683083
"Kahlil Watson ","CLE","SS/OF",999,7,-2.37017262109104,-6.48921589100218,-5.94680955111454,-5.60590655664137,-20.4121046198491,8.595597262135074,-10.816507357714052,"Kahlil Watson","sa3017513",696135
"Sergio Alcántara ","WSN","3B/SS",999,7,-2.37017262109104,-6.48921589100218,-5.94680955111454,-5.60590655664137,-20.4121046198491,8.595597262135074,-10.816507357714052,"Sergio Alcantara","16417",642727
"Hao-Yu  Lee ","DET","2B/3B",999,7,-2.37017262109104,-6.48921589100218,-5.94680955111454,-5.60590655664137,-20.4121046198491,8.594590813169399,-10.817513806679727,"Hao-Yu  Lee","sa3017863",701678
"Jorbit Vivas ","NYY","2B/3B",999,7,-2.37017262109104,-6.48921589100218,-5.94680955111454,-5.60590655664137,-20.4121046198491,8.594590813169399,-10.817513806679727,"Jorbit Vivas","23917",678391
"Enmanuel Valdez ","PIT","1B/2B",999,7,-2.37017262109104,-6.48921589100218,-5.94680955111454,-5.60590655664137,-20.4121046198491,8.594590813169399,-10.817513806679727,"Enmanuel Valdez","21716",665839
"Weston Wilson ","BAL","1B/2B/OF",999,7,-2.37017262109104,-6.48921589100218,-5.94680955111454,-5.60590655664137,-20.4121046198491,8.594590813169399,-10.817513806679727,"Weston Wilson","19358",642215
"Chris Taylor ","LAA","2B/OF",999,7,-2.37017262109104,-6.48921589100218,-5.94680955111454,-5.60590655664137,-20.4121046198491,8.594590813169399,-10.817513806679727,"Chris Taylor","13757",621035
"Kris Bryant ","COL","DH",999,56,-2.35038978124729,-6.26409232121474,-5.5145080486434,-5.84141441339016,-19.9704045644956,8.135422368250191,-10.834982196245395,"Kris Bryant","15429",592178
"Will Wagner ","SDP","1B/2B/3B/DH",999,21,-2.44930398046603,-6.54669426484647,-5.71421288938192,-5.74853869905446,-20.4587498337489,8.594590813169399,-10.864159020579482,"Will Wagner","29634",695238
"Tristan Gray ","MIN","1B/2B/3B/SS",999,84,-2.3108241015598,-5.95275119066087,-6.32193743715492,-5.87794082896105,-20.4634535583366,8.595597262135074,-10.867856296201557,"Tristan Gray","19877",656484
"Maximo Acosta ","MIA","2B/3B/SS",999,63,-2.29104126171605,-6.29283150813689,-5.77999653137012,-6.10676727275905,-20.4706365739821,8.595597262135074,-10.875039311847022,"Maximo Acosta","27963",691185
"Max Anderson ","DET","2B",999,7,-2.37017262109104,-6.48921589100218,-5.94680955111454,-5.67557441017606,-20.4817724733838,8.594590813169399,-10.887181660214424,"Max Anderson","sa3022567",801194
"Isiah Kiner-Falefa ","BOS","2B/3B/SS",747.6699829101562,175,-2.33060694140355,-6.32636062064875,-5.78705827569193,-6.04386937443854,-20.4878952121828,8.595597262135074,-10.89229795004769,"Isiah Kiner-Falefa","16512",643396
"Max Schuemann ","NYY","2B/3B/SS/OF",999,14,-2.3108241015598,-6.51795507792433,-5.87359284095589,-5.80159156247556,-20.5039635829156,8.595597262135074,-10.90836632078049,"Max Schuemann","24488",680474
"Kyren Paris ","LAA","2B/OF",999,14,-2.3108241015598,-6.51795507792433,-5.87359284095589,-5.80159156247556,-20.5039635829156,8.594590813169399,-10.909372769746167,"Kyren Paris","26420",677347
"Trey Lipscomb ","WSN","1B/3B/SS",999,14,-2.50865249999727,-6.51795507792433,-5.95777349144591,-5.55285369322027,-20.5372347625878,8.595597262135074,-10.941637500452694,"Trey Lipscomb","31567",702358
"Alika Williams ","PIT","SS",999,14,-2.50865249999727,-6.51795507792433,-5.95777349144591,-5.55285369322027,-20.5372347625878,8.595597262135074,-10.941637500452694,"Alika Williams","27604",675961
"Luis Vázquez ","BAL","3B/SS",999,14,-2.50865249999727,-6.51795507792433,-5.95777349144591,-5.55285369322027,-20.5372347625878,8.595597262135074,-10.941637500452694,"Luis Vazquez","23442",676679
"César Prieto ","STL","2B/DH",999,14,-2.50865249999727,-6.51795507792433,-5.95777349144591,-5.55285369322027,-20.5372347625878,8.594590813169399,-10.942643949418368,"Cesar Prieto","30163",693409
"Ben Cowles ","CHC","2B/SS",999,7,-2.37017262109104,-6.48921589100218,-6.11715344301987,-5.60590655664137,-20.5824485117545,8.595597262135074,-10.986851249619383,"Ben Cowles","sa3016976",701496
"Jonathon Long ","CHC","1B",999,7,-2.37017262109104,-6.48921589100218,-5.69228500871919,-5.60590655664137,-20.1575800774538,8.135422368250191,-11.022157709203587,"Jonathon Long","sa3022864",675085
"Ethan Murray ","MIL","2B/SS",999,14,-2.50865249999727,-6.51795507792433,-6.12811738335124,-5.48318583968557,-20.6379108009584,8.595597262135074,-11.042313538823329,"Ethan Murray","sa3017051",696140
"Justin Foscue ","TEX","1B/DH",999,14,-2.3108241015598,-6.51795507792433,-5.87359284095589,-5.48318583968557,-20.1855578601256,8.135422368250191,-11.05013549187539,"Justin Foscue","27501",679822
"Matt Mervis ","WSN","1B/DH",999,35,-2.33060694140355,-6.1778747604483,-5.99066531244001,-5.73196798007256,-20.2311149943644,8.135422368250191,-11.095692626114227,"Matt Mervis","27845",670223
"Jared Serna ","MIA","2B/SS",999,21,-2.44930398046603,-6.54669426484647,-5.96873743177727,-5.74853869905446,-20.7132743761442,8.595597262135074,-11.117677114009156,"Jared Serna","sa3015579",691858
"Denzer Guzman ","LAA","SS",999,21,-2.44930398046603,-6.54669426484647,-5.96873743177727,-5.74853869905446,-20.7132743761442,8.595597262135074,-11.117677114009156,"Denzer Guzman","28816",694203
"Garrett Hampson ","CIN","2B/SS/OF",999,21,-2.44930398046603,-6.54669426484647,-5.96873743177727,-5.74853869905446,-20.7132743761442,8.595597262135074,-11.117677114009156,"Garrett Hampson","19262",641658
"Adam Frazier ","LAA","2B/3B/OF/DH",999,259,-2.40973830077853,-5.81863510722958,-5.748281667763,-6.86972868403361,-20.8463837598047,8.594590813169399,-11.251792946635316,"Adam Frazier","15223",624428
"Jared Young ","NYM","DH",999,7,-2.37017262109104,-6.48921589100218,-5.94680955111454,-5.60590655664137,-20.4121046198491,8.135422368250191,-11.276682251598935,"Jared Young","20404",676724
"Cameron Cauley ","TEX","2B/SS",999,21,-2.44930398046603,-6.54669426484647,-6.1390813236826,-5.74853869905446,-20.8836182680496,8.595597262135074,-11.288021005914489,"Cameron Cauley","sa3017167",695508
"Tre' Morgan ","TBR","1B",999,28,-2.38995546093479,-6.57543345176862,-5.64099617922327,-5.87455585135396,-20.4809409432806,8.135422368250191,-11.345518575030432,"Tre' Morgan","sa3022919",691003
"Tim Elko ","CHW","1B",999,7,-2.37017262109104,-6.48921589100218,-5.94680955111454,-5.67557441017606,-20.4817724733838,8.135422368250191,-11.346350105133633,"Tim Elko","31522",671284
"Santiago Espinal ","LAD","2B/3B/OF",999,105,-2.52843533984102,-6.46526662966975,-5.59125563096296,-6.37546083860334,-20.960418439077,8.594590813169399,-11.365827625907665,"Santiago Espinal","19997",669289
"Jose Iglesias ",,"2B/3B/SS/DH",999,105,-2.52843533984102,-6.46526662966975,-5.84578017335831,-6.12672296934804,-20.9662051122171,8.595597262135074,-11.370607850082052,"Jose Iglesias","10231",578428
"Edwin Arroyo ","CIN","SS",999,35,-2.52843533984102,-6.60417263869076,-5.90648466194998,-6.05037370286255,-21.0894663433443,8.595597262135074,-11.493869081209233,"Edwin Arroyo","sa3017626",695490
"Taylor Walls ","TBR","2B/SS",999,217,-1.97451582421609,-6.07249786393916,-5.68249802577479,-7.3671158802808,-21.0966275942108,8.595597262135074,-11.501030332075777,"Taylor Walls","22458",670764
"Tyler Tolbert ","KCR","2B/SS/OF",999,119,-2.01408150390359,-6.52274500351404,-6.20839583783171,-6.37875727394704,-21.1239796191964,8.595597262135074,-11.528382357061297,"Tyler Tolbert","25779",686475
"Mason McCoy ","SDP","SS",999,28,-2.38995546093479,-6.57543345176862,-6.15004526401397,-6.10342656628365,-21.218860743001,8.595597262135074,-11.623263480865939,"Mason McCoy","22232",669200
"Tyler Wade ","TEX","2B/OF",999,49,-2.40973830077853,-6.66165101253505,-6.09875643451804,-6.21287299960124,-21.3830187474328,8.594590813169399,-11.788427934263478,"Tyler Wade","15730",642180
"Nick Allen ","HOU","2B/SS",999,126,-2.54821817968476,-6.55148419043619,-5.79449134386239,-6.73364514117622,-21.6278388551596,8.595597262135074,-12.03224159302449,"Nick Allen","22277",669397
